time_offset_s,frame_len,src_ip,dst_ip,src_port,dst_port,sfu_direction_from_sfu,media_type_byte,media_type_label,media_sequence,media_timestamp,frame_seq,frame_pkt_count,is_active_media_signal
10.421129,244,10.184.24.3,206.247.138.4,51667,8801,false,13,screen_share_server,512,0,24667,77,true
10.421139,69,10.184.24.3,206.247.138.4,51667,8801,false,10,keepalive_10,0,0,,,false
10.430455,180,206.247.138.4,10.184.24.3,8801,51667,true,13,screen_share_server,512,0,24667,77,true
10.434282,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815542,3,232,false
10.434495,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815513,3,232,false
10.434513,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815514,3,232,false
10.434523,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815515,3,232,false
10.442371,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815543,3,232,false
10.444489,180,206.247.138.4,10.184.24.3,8801,47824,true,13,screen_share_server,512,0,24667,77,true
10.445514,69,206.247.138.4,10.184.24.3,8801,47824,true,10,keepalive_10,0,0,,,false
10.450931,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815544,3,232,false
10.451007,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815545,3,232,false
10.451724,180,206.247.138.4,10.184.24.3,8801,51667,true,13,screen_share_server,512,0,24667,77,true
10.460838,69,206.247.138.4,10.184.24.3,8801,51667,true,10,keepalive_10,0,0,,,false
10.462977,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815546,3,232,false
10.472992,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815547,3,232,false
10.481110,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815548,3,232,false
10.487804,180,206.247.138.4,10.184.24.3,8801,47824,true,13,screen_share_server,768,0,24667,77,true
10.488028,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815516,3,232,false
10.488046,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815517,3,232,false
10.488056,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815518,3,232,false
10.488065,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815519,3,232,false
10.491661,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815549,3,232,false
10.491736,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815550,3,232,false
